,customer_id,date,transaction_amount,churn,issuing_date,plan_type_Premium,plan_type_Standard
132,CUST_12,2023-01-01,222.587308126607,0,2020-03-01,True,False
133,CUST_12,2023-02-01,321.195888925146,0,2020-03-01,False,True
134,CUST_12,2023-03-01,316.671358699976,0,2020-03-01,False,False
135,CUST_12,2023-04-01,332.759879493283,0,2020-03-01,False,True
136,CUST_12,2023-05-01,324.785446321095,0,2020-03-01,False,True
137,CUST_12,2023-06-01,470.712818298229,0,2020-03-01,True,False
138,CUST_12,2023-07-01,325.211227036753,0,2020-03-01,True,False
139,CUST_12,2023-08-01,471.317756300497,0,2020-03-01,True,False
140,CUST_12,2023-09-01,453.621814558471,0,2020-03-01,False,True
141,CUST_12,2023-10-01,59.3812206749391,0,2020-03-01,True,False
142,CUST_12,2023-11-01,344.673318974015,0,2020-03-01,True,False
143,CUST_12,2023-12-01,423.988902375033,0,2020-03-01,False,False
144,CUST_13,2023-01-01,148.108839638966,0,2020-12-01,False,True
145,CUST_13,2023-02-01,318.181994922143,0,2020-12-01,False,False
146,CUST_13,2023-03-01,403.705655888576,0,2020-12-01,False,True
147,CUST_13,2023-04-01,377.801228304021,0,2020-12-01,True,False
148,CUST_13,2023-05-01,212.182661686599,0,2020-12-01,False,False
149,CUST_13,2023-06-01,176.993734723979,0,2020-12-01,True,False
150,CUST_13,2023-07-01,220.207073413759,0,2020-12-01,True,False
151,CUST_13,2023-08-01,60.530695729607,0,2020-12-01,True,False
152,CUST_13,2023-09-01,414.964158392793,0,2020-12-01,True,False
153,CUST_13,2023-10-01,200.70882257974,0,2020-12-01,False,False
154,CUST_13,2023-11-01,54.7304716252054,0,2020-12-01,True,False
155,CUST_13,2023-12-01,475.797501999402,0,2020-12-01,False,True
156,CUST_14,2023-01-01,229.738305769377,0,2021-01-01,True,False
157,CUST_14,2023-02-01,339.534043477749,0,2021-01-01,False,False
158,CUST_14,2023-03-01,396.912889969331,0,2021-01-01,False,False
159,CUST_14,2023-04-01,38.2037924081557,0,2021-01-01,False,True
160,CUST_14,2023-05-01,444.975049551567,0,2021-01-01,False,True
161,CUST_14,2023-06-01,80.0659242058896,0,2021-01-01,False,True
162,CUST_14,2023-07-01,59.5501113001672,0,2021-01-01,False,True
163,CUST_14,2023-08-01,45.6538731184548,0,2021-01-01,True,False
164,CUST_14,2023-09-01,49.8609025145309,0,2021-01-01,False,False
165,CUST_14,2023-10-01,193.392689920499,0,2021-01-01,False,True
166,CUST_14,2023-11-01,474.1518029180911,0,2021-01-01,True,False
167,CUST_14,2023-12-01,194.367196910149,0,2021-01-01,True,False
168,CUST_15,2023-01-01,283.618082370544,0,2022-03-01,True,False
169,CUST_15,2023-02-01,64.4867663300142,1,2022-03-01,False,False
170,CUST_15,2023-03-01,239.643714577122,1,2022-03-01,False,True
171,CUST_15,2023-04-01,68.2207789713552,1,2022-03-01,True,False
172,CUST_15,2023-05-01,328.113048036871,1,2022-03-01,False,True
173,CUST_15,2023-06-01,295.850694897608,1,2022-03-01,False,False
174,CUST_15,2023-07-01,193.686583966615,1,2022-03-01,False,True
175,CUST_15,2023-08-01,435.613572812836,1,2022-03-01,False,False
176,CUST_15,2023-09-01,481.9790443259,1,2022-03-01,True,False
177,CUST_15,2023-10-01,485.240625086743,1,2022-03-01,False,True
178,CUST_15,2023-11-01,446.660125712055,1,2022-03-01,False,True
179,CUST_15,2023-12-01,496.552750098457,1,2022-03-01,True,False
180,CUST_16,2023-01-01,281.388599356647,0,2018-01-01,False,False
181,CUST_16,2023-02-01,318.405332686279,0,2018-01-01,False,False
182,CUST_16,2023-03-01,317.503459241191,0,2018-01-01,False,True
183,CUST_16,2023-04-01,32.2687263673144,0,2018-01-01,False,False
184,CUST_16,2023-05-01,446.229254106549,0,2018-01-01,False,True
185,CUST_16,2023-06-01,145.916779660755,0,2018-01-01,True,False
186,CUST_16,2023-07-01,183.142591732766,0,2018-01-01,False,True
187,CUST_16,2023-08-01,487.453455756422,0,2018-01-01,False,True
188,CUST_16,2023-09-01,272.687219508619,0,2018-01-01,False,False
189,CUST_16,2023-10-01,345.518274551401,0,2018-01-01,False,True
190,CUST_16,2023-11-01,413.043249032353,0,2018-01-01,False,True
191,CUST_16,2023-12-01,310.573446008537,0,2018-01-01,False,True
192,CUST_17,2023-01-01,434.3713058552,1,2019-06-01,False,True
193,CUST_17,2023-02-01,194.467049770244,1,2019-06-01,False,True
194,CUST_17,2023-03-01,493.765303364323,1,2019-06-01,False,True
195,CUST_17,2023-04-01,301.124050522546,1,2019-06-01,False,False
196,CUST_17,2023-05-01,485.258054929156,1,2019-06-01,False,True
197,CUST_17,2023-06-01,420.781065308458,1,2019-06-01,False,True
198,CUST_17,2023-07-01,213.261556145456,1,2019-06-01,True,False
199,CUST_17,2023-08-01,37.6239933589543,1,2019-06-01,False,False
200,CUST_17,2023-09-01,408.321494473738,1,2019-06-01,True,False
201,CUST_17,2023-10-01,498.352050166214,1,2019-06-01,True,False
202,CUST_17,2023-11-01,386.80383343845,1,2019-06-01,True,False
203,CUST_17,2023-12-01,426.327221431932,1,2019-06-01,False,True
204,CUST_18,2023-01-01,230.766626301946,0,2018-12-01,False,False
205,CUST_18,2023-02-01,307.025570880931,0,2018-12-01,True,False
206,CUST_18,2023-03-01,312.882837824369,0,2018-12-01,False,False
207,CUST_18,2023-04-01,339.070865840472,0,2018-12-01,False,False
208,CUST_18,2023-05-01,264.880115544877,0,2018-12-01,False,False
209,CUST_18,2023-06-01,284.859606052339,0,2018-12-01,False,False
210,CUST_18,2023-07-01,75.667461940814,0,2018-12-01,False,True
211,CUST_18,2023-08-01,313.951680163198,0,2018-12-01,False,False
212,CUST_18,2023-09-01,76.8220230375172,0,2018-12-01,False,False
213,CUST_18,2023-10-01,299.05966655877,0,2018-12-01,True,False
214,CUST_18,2023-11-01,453.037760301937,0,2018-12-01,False,False
215,CUST_18,2023-12-01,393.98997624316,0,2018-12-01,False,True
216,CUST_19,2023-01-01,432.55821728590496,0,2020-12-01,False,False
217,CUST_19,2023-02-01,464.027936329132,0,2020-12-01,False,True
218,CUST_19,2023-03-01,234.976520556748,0,2020-12-01,True,False
219,CUST_19,2023-04-01,171.088289040879,0,2020-12-01,False,True
220,CUST_19,2023-05-01,47.1730307732453,0,2020-12-01,False,False
221,CUST_19,2023-06-01,84.4323198210242,0,2020-12-01,False,True
222,CUST_19,2023-07-01,99.121241355581,0,2020-12-01,True,False
223,CUST_19,2023-08-01,242.241203728807,0,2020-12-01,False,True
224,CUST_19,2023-09-01,104.221619216249,0,2020-12-01,True,False
225,CUST_19,2023-10-01,146.50926612566,0,2020-12-01,False,False
226,CUST_19,2023-11-01,69.1115768392944,0,2020-12-01,False,False
227,CUST_19,2023-12-01,188.492231913557,0,2020-12-01,True,False
228,CUST_20,2023-01-01,29.2629485221385,0,2019-07-01,True,False
229,CUST_20,2023-02-01,50.0619256549472,0,2019-07-01,False,False
230,CUST_20,2023-03-01,39.9282003288832,0,2019-07-01,True,False
231,CUST_20,2023-04-01,376.647248287993,0,2019-07-01,False,True
232,CUST_20,2023-05-01,191.531330367777,0,2019-07-01,False,True
233,CUST_20,2023-06-01,190.767683389188,0,2019-07-01,True,False
234,CUST_20,2023-07-01,27.974769416393,0,2019-07-01,False,True
235,CUST_20,2023-08-01,448.651350466728,0,2019-07-01,True,False
236,CUST_20,2023-09-01,62.51428555649031,0,2019-07-01,True,False
237,CUST_20,2023-10-01,128.810546781018,0,2019-07-01,False,False
238,CUST_20,2023-11-01,19.8348869110859,0,2019-07-01,False,True
239,CUST_20,2023-12-01,170.473702567178,0,2019-07-01,False,True
240,CUST_21,2023-01-01,300.860302241484,0,2019-05-01,False,True
241,CUST_21,2023-02-01,254.236677475238,0,2019-05-01,False,False
242,CUST_21,2023-03-01,297.552147830231,0,2019-05-01,True,False
243,CUST_21,2023-04-01,72.5143483698263,0,2019-05-01,False,True
244,CUST_21,2023-05-01,326.499448252485,0,2019-05-01,True,False
245,CUST_21,2023-06-01,493.39247190856,0,2019-05-01,False,False
246,CUST_21,2023-07-01,59.8734115839978,0,2019-05-01,False,False
247,CUST_21,2023-08-01,88.7338728971823,0,2019-05-01,True,False
248,CUST_21,2023-09-01,94.9530616944299,0,2019-05-01,False,False
249,CUST_21,2023-10-01,267.010580889425,0,2019-05-01,False,False
250,CUST_21,2023-11-01,64.8990620623457,0,2019-05-01,False,True
251,CUST_21,2023-12-01,434.09849168805,0,2019-05-01,True,False
252,CUST_22,2023-01-01,93.7349178211323,0,2019-06-01,True,False
253,CUST_22,2023-02-01,255.305891354505,0,2019-06-01,False,False
254,CUST_22,2023-03-01,387.051537264049,0,2019-06-01,True,False
255,CUST_22,2023-04-01,218.463854922044,0,2019-06-01,False,False
256,CUST_22,2023-05-01,66.2700441222097,0,2019-06-01,True,False
257,CUST_22,2023-06-01,294.80672849708,0,2019-06-01,True,False
258,CUST_22,2023-07-01,270.968821950277,0,2019-06-01,True,False
259,CUST_22,2023-08-01,75.8631917000974,0,2019-06-01,True,False
260,CUST_22,2023-09-01,167.953384037614,0,2019-06-01,True,False
261,CUST_22,2023-10-01,343.936333889725,0,2019-06-01,False,False
262,CUST_22,2023-11-01,241.072332389578,0,2019-06-01,True,False
263,CUST_22,2023-12-01,465.4692806814351,0,2019-06-01,False,False
264,CUST_23,2023-01-01,70.9056395079169,0,2018-08-01,False,False
265,CUST_23,2023-02-01,98.8042024211735,0,2018-08-01,False,False
266,CUST_23,2023-03-01,291.491825458157,0,2018-08-01,False,True
267,CUST_23,2023-04-01,399.680982811346,0,2018-08-01,False,True
268,CUST_23,2023-05-01,90.4902409861865,0,2018-08-01,True,False
269,CUST_23,2023-06-01,266.302058136869,0,2018-08-01,False,False
270,CUST_23,2023-07-01,202.298102637091,0,2018-08-01,False,True
271,CUST_23,2023-08-01,194.702770418205,0,2018-08-01,True,False
272,CUST_23,2023-09-01,376.3285962863631,0,2018-08-01,False,True
273,CUST_23,2023-10-01,450.791540904539,0,2018-08-01,True,False
274,CUST_23,2023-11-01,454.171334372628,0,2018-08-01,False,False
275,CUST_23,2023-12-01,470.517740570603,0,2018-08-01,False,False
276,CUST_24,2023-01-01,78.2433156050598,0,2020-11-01,False,True
277,CUST_24,2023-02-01,271.395935068398,0,2020-11-01,True,False
278,CUST_24,2023-03-01,84.3206910690481,0,2020-11-01,False,True
279,CUST_24,2023-04-01,374.533683360612,0,2020-11-01,True,False
280,CUST_24,2023-05-01,383.604756012938,0,2020-11-01,False,False
281,CUST_24,2023-06-01,255.305891354505,0,2020-11-01,False,True
282,CUST_24,2023-07-01,72.4694445426714,0,2020-11-01,True,False
283,CUST_24,2023-08-01,83.4595394008992,0,2020-11-01,False,True
284,CUST_24,2023-09-01,362.817902907576,0,2020-11-01,True,False
285,CUST_24,2023-10-01,275.934977240322,0,2020-11-01,True,False
286,CUST_24,2023-11-01,98.9828812326986,0,2020-11-01,False,False
287,CUST_24,2023-12-01,206.417194214184,0,2020-11-01,True,False
288,CUST_25,2023-01-01,85.1421875268793,0,2019-10-01,False,False
289,CUST_25,2023-02-01,309.612575362977,0,2019-10-01,False,True
290,CUST_25,2023-03-01,466.73795841697,0,2019-10-01,False,True
291,CUST_25,2023-04-01,462.02469677687503,0,2019-10-01,True,False
292,CUST_25,2023-05-01,292.381296481738,0,2019-10-01,False,False
293,CUST_25,2023-06-01,370.857675456114,0,2019-10-01,False,True
294,CUST_25,2023-07-01,230.911291988025,0,2019-10-01,False,True
295,CUST_25,2023-08-01,421.060062358508,0,2019-10-01,False,True
296,CUST_25,2023-09-01,436.2492174104431,0,2019-10-01,False,False
297,CUST_25,2023-10-01,205.511324896364,0,2019-10-01,True,False
298,CUST_25,2023-11-01,403.398189813026,0,2019-10-01,False,True
299,CUST_25,2023-12-01,205.102659859562,0,2019-10-01,False,True
300,CUST_26,2023-01-01,179.709537239321,0,2022-05-01,False,True
301,CUST_26,2023-02-01,231.586791036006,0,2022-05-01,False,False
302,CUST_26,2023-03-01,79.0199399861019,0,2022-05-01,False,False
303,CUST_26,2023-04-01,215.273470257228,0,2022-05-01,False,True
304,CUST_26,2023-05-01,294.488291636241,1,2022-05-01,False,False
305,CUST_26,2023-06-01,335.133312288188,1,2022-05-01,False,False
306,CUST_26,2023-07-01,480.924455560033,1,2022-05-01,False,True
307,CUST_26,2023-08-01,213.165820626242,1,2022-05-01,True,False
308,CUST_26,2023-09-01,498.468383404514,1,2022-05-01,False,True
309,CUST_26,2023-10-01,301.738658486821,1,2022-05-01,True,False
310,CUST_26,2023-11-01,377.480630495597,1,2022-05-01,False,False
311,CUST_26,2023-12-01,450.04660182595,1,2022-05-01,False,False
312,CUST_27,2023-01-01,103.436983125197,0,2022-04-01,False,False
313,CUST_27,2023-02-01,286.772155298682,0,2022-04-01,False,True
314,CUST_27,2023-03-01,232.111529026534,0,2022-04-01,False,True
315,CUST_27,2023-04-01,206.37389982891,0,2022-04-01,False,True
316,CUST_27,2023-05-01,99.1447839426829,0,2022-04-01,False,False
317,CUST_27,2023-06-01,192.921564977079,0,2022-04-01,False,True
318,CUST_27,2023-07-01,210.279743838067,0,2022-04-01,False,False
319,CUST_27,2023-08-01,360.826392135225,1,2022-04-01,False,True
320,CUST_27,2023-09-01,118.766359347145,1,2022-04-01,False,True
321,CUST_27,2023-10-01,339.227444363377,1,2022-04-01,False,False
322,CUST_27,2023-11-01,61.0132051724412,1,2022-04-01,False,False
323,CUST_27,2023-12-01,97.4868844066235,1,2022-04-01,False,False
324,CUST_28,2023-01-01,126.709562712896,0,2018-02-01,False,False
325,CUST_28,2023-02-01,363.910796609273,0,2018-02-01,False,False
326,CUST_28,2023-03-01,204.619929513043,0,2018-02-01,False,False
327,CUST_28,2023-04-01,153.642387827897,1,2018-02-01,False,False
328,CUST_28,2023-05-01,51.8991801186894,1,2018-02-01,False,True
329,CUST_28,2023-06-01,23.0007798981717,1,2018-02-01,True,False
330,CUST_28,2023-07-01,295.690364875149,1,2018-02-01,True,False
331,CUST_28,2023-08-01,447.409138427718,1,2018-02-01,False,True
332,CUST_28,2023-09-01,177.490502331959,1,2018-02-01,False,False
333,CUST_28,2023-10-01,196.049280001961,1,2018-02-01,True,False
334,CUST_28,2023-11-01,141.351184003209,1,2018-02-01,False,True
335,CUST_28,2023-12-01,210.611709573708,1,2018-02-01,False,True
336,CUST_29,2023-01-01,223.701999276305,0,2022-09-01,True,False
337,CUST_29,2023-02-01,384.166839138283,0,2022-09-01,True,False
338,CUST_29,2023-03-01,248.841287142262,0,2022-09-01,True,False
339,CUST_29,2023-04-01,218.354617189924,0,2022-09-01,False,True
340,CUST_29,2023-05-01,275.400765183825,0,2022-09-01,True,False
341,CUST_29,2023-06-01,78.2844762956838,0,2022-09-01,False,False
342,CUST_29,2023-07-01,267.588189328316,0,2022-09-01,False,True
343,CUST_29,2023-08-01,19.0114315082587,0,2022-09-01,False,False
344,CUST_29,2023-09-01,292.493073001984,0,2022-09-01,False,False
345,CUST_29,2023-10-01,329.195990292413,0,2022-09-01,False,True
346,CUST_29,2023-11-01,15.3879560426554,0,2022-09-01,True,False
347,CUST_29,2023-12-01,438.206138005632,0,2022-09-01,True,False
348,CUST_30,2023-01-01,335.867970527665,0,2021-06-01,False,True
349,CUST_30,2023-02-01,215.197557197116,0,2021-06-01,False,True
350,CUST_30,2023-03-01,33.013323719777,0,2021-06-01,False,True
351,CUST_30,2023-04-01,50.571347283312,0,2021-06-01,True,False
352,CUST_30,2023-05-01,200.754850880569,0,2021-06-01,True,False
353,CUST_30,2023-06-01,362.33249354028,0,2021-06-01,True,False
354,CUST_30,2023-07-01,243.264697077559,0,2021-06-01,False,False
355,CUST_30,2023-08-01,368.96032763302304,1,2021-06-01,True,False
356,CUST_30,2023-09-01,138.509381706914,1,2021-06-01,False,True
357,CUST_30,2023-10-01,35.1986486072827,1,2021-06-01,False,False
358,CUST_30,2023-11-01,302.452995969276,1,2021-06-01,False,False
359,CUST_30,2023-12-01,387.746979835453,1,2021-06-01,True,False
360,CUST_31,2023-01-01,46.8175130505463,0,2022-07-01,False,False
361,CUST_31,2023-02-01,347.317174249591,0,2022-07-01,False,True
362,CUST_31,2023-03-01,411.360135660358,0,2022-07-01,True,False
363,CUST_31,2023-04-01,143.351117242682,0,2022-07-01,False,True
364,CUST_31,2023-05-01,54.87521593005071,0,2022-07-01,False,True
365,CUST_31,2023-06-01,475.616303372193,0,2022-07-01,True,False
366,CUST_31,2023-07-01,275.531464215396,0,2022-07-01,True,False
367,CUST_31,2023-08-01,405.21496245211,0,2022-07-01,False,True
368,CUST_31,2023-09-01,426.105869267006,0,2022-07-01,True,False
369,CUST_31,2023-10-01,118.392626491605,0,2022-07-01,False,True
370,CUST_31,2023-11-01,29.3191375705679,0,2022-07-01,True,False
371,CUST_31,2023-12-01,98.4819191123934,0,2022-07-01,False,False
372,CUST_32,2023-01-01,26.6335295070414,0,2019-09-01,True,False
373,CUST_32,2023-02-01,462.9541357345,0,2019-09-01,False,True
374,CUST_32,2023-03-01,242.364966162157,0,2019-09-01,False,True
375,CUST_32,2023-04-01,166.359231889195,1,2019-09-01,False,False
376,CUST_32,2023-05-01,302.172240456206,1,2019-09-01,False,False
377,CUST_32,2023-06-01,69.0777740308666,1,2019-09-01,False,False
378,CUST_32,2023-07-01,351.181500180289,1,2019-09-01,False,True
379,CUST_32,2023-08-01,365.135718049093,1,2019-09-01,False,True
380,CUST_32,2023-09-01,164.492265536999,1,2019-09-01,True,False
381,CUST_32,2023-10-01,397.454350771092,1,2019-09-01,False,True
382,CUST_32,2023-11-01,316.686774454135,1,2019-09-01,False,False
383,CUST_32,2023-12-01,311.772962209329,1,2019-09-01,False,False
384,CUST_33,2023-01-01,21.9563829627036,1,2022-11-01,False,False
385,CUST_33,2023-02-01,438.603819615258,1,2022-11-01,False,True
386,CUST_33,2023-03-01,470.14317227131903,1,2022-11-01,True,False
387,CUST_33,2023-04-01,498.987714161335,1,2022-11-01,False,True
388,CUST_33,2023-05-01,385.922261576252,1,2022-11-01,False,True
389,CUST_33,2023-06-01,245.139053948915,1,2022-11-01,False,False
390,CUST_33,2023-07-01,438.101785951306,1,2022-11-01,False,True
391,CUST_33,2023-08-01,386.453972793614,1,2022-11-01,False,True
392,CUST_33,2023-09-01,216.464931115764,1,2022-11-01,True,False
393,CUST_33,2023-10-01,127.000801426468,1,2022-11-01,False,False
